X,Y,tree_density
43.029186153215235,-81.26821200775495,250
43.00691578507424,-81.26638783687494,335
43.007370282383235,-81.26638783687494,230
43.00782477969224,-81.26638783687494,202
43.008279277001236,-81.26638783687494,172
43.008733774310244,-81.26638783687494,164
43.00918827161924,-81.26638783687494,203
43.00964276892823,-81.26638783687494,126
43.01009726623724,-81.26638783687494,268
43.01055176354623,-81.26638783687494,186
43.01100626085524,-81.26638783687494,217
43.01146075816423,-81.26638783687494,210
43.01191525547324,-81.26638783687494,253
43.012369752782234,-81.26638783687494,199
43.01282425009124,-81.26638783687494,249
43.013278747400236,-81.26638783687494,238
43.01373324470924,-81.26638783687494,187
43.01418774201824,-81.26638783687494,142
43.01464223932724,-81.26638783687494,172
43.01509673663624,-81.26638783687494,189
43.01555123394523,-81.26638783687494,92
43.01600573125424,-81.26638783687494,116
43.01646022856323,-81.26638783687494,129
43.01691472587224,-81.26638783687494,203
43.017369223181234,-81.26638783687494,338
43.01782372049024,-81.26638783687494,353
43.018278217799235,-81.26638783687494,331
43.01873271510824,-81.26638783687494,372
43.019187212417236,-81.26638783687494,354
43.019641709726244,-81.26638783687494,304
43.02009620703524,-81.26638783687494,247
43.02055070434423,-81.26638783687494,263
43.02100520165324,-81.26638783687494,306
43.02145969896223,-81.26638783687494,316
43.02191419627124,-81.26638783687494,351
43.02236869358023,-81.26638783687494,254
43.02282319088924,-81.26638783687494,285
43.023277688198235,-81.26638783687494,257
43.02373218550724,-81.26638783687494,234
43.024186682816236,-81.26638783687494,309
43.02464118012524,-81.26638783687494,280
43.02509567743424,-81.26638783687494,237
43.02555017474324,-81.26638783687494,236
43.02600467205224,-81.26638783687494,220
43.02645916936123,-81.26638783687494,214
43.02691366667024,-81.26638783687494,234
43.02736816397923,-81.26638783687494,243
43.02782266128824,-81.26638783687494,183
43.028277158597234,-81.26638783687494,206
43.02873165590624,-81.26638783687494,276
43.029186153215235,-81.26638783687494,250
43.00691578507424,-81.26456366599496,335
43.007370282383235,-81.26456366599496,230
43.00782477969224,-81.26456366599496,202
43.008279277001236,-81.26456366599496,172
43.008733774310244,-81.26456366599496,164
43.00918827161924,-81.26456366599496,203
43.00964276892823,-81.26456366599496,126
43.01009726623724,-81.26456366599496,268
43.01055176354623,-81.26456366599496,186
43.01100626085524,-81.26456366599496,217
43.01146075816423,-81.26456366599496,210
43.01191525547324,-81.26456366599496,253
43.012369752782234,-81.26456366599496,199
43.01282425009124,-81.26456366599496,249
43.013278747400236,-81.26456366599496,238
43.01373324470924,-81.26456366599496,187
43.01418774201824,-81.26456366599496,142
43.01464223932724,-81.26456366599496,172
43.01509673663624,-81.26456366599496,189
43.01555123394523,-81.26456366599496,92
43.01600573125424,-81.26456366599496,116
43.01646022856323,-81.26456366599496,129
43.01691472587224,-81.26456366599496,203
43.017369223181234,-81.26456366599496,338
43.01782372049024,-81.26456366599496,353
43.018278217799235,-81.26456366599496,331
43.01873271510824,-81.26456366599496,372
43.019187212417236,-81.26456366599496,354
43.019641709726244,-81.26456366599496,304
43.02009620703524,-81.26456366599496,247
43.02055070434423,-81.26456366599496,263
43.02100520165324,-81.26456366599496,306
43.02145969896223,-81.26456366599496,316
43.02191419627124,-81.26456366599496,351
43.02236869358023,-81.26456366599496,254
43.02282319088924,-81.26456366599496,285
43.023277688198235,-81.26456366599496,257
43.02373218550724,-81.26456366599496,234
43.024186682816236,-81.26456366599496,309
43.02464118012524,-81.26456366599496,280
43.02509567743424,-81.26456366599496,237
43.02555017474324,-81.26456366599496,236
43.02600467205224,-81.26456366599496,220
43.02645916936123,-81.26456366599496,214
43.02691366667024,-81.26456366599496,234
43.02736816397923,-81.26456366599496,243
43.02782266128824,-81.26456366599496,183
43.028277158597234,-81.26456366599496,206
43.02873165590624,-81.26456366599496,276
43.029186153215235,-81.26456366599496,250
43.00691578507424,-81.26273949511494,335
43.007370282383235,-81.26273949511494,230
43.00782477969224,-81.26273949511494,202
43.008279277001236,-81.26273949511494,172
43.008733774310244,-81.26273949511494,164
43.00918827161924,-81.26273949511494,203
43.00964276892823,-81.26273949511494,126
43.01009726623724,-81.26273949511494,268
43.01055176354623,-81.26273949511494,186
43.01100626085524,-81.26273949511494,217
43.01146075816423,-81.26273949511494,210
43.01191525547324,-81.26273949511494,253
43.012369752782234,-81.26273949511494,199
43.01282425009124,-81.26273949511494,249
43.013278747400236,-81.26273949511494,238
43.01373324470924,-81.26273949511494,187
43.01418774201824,-81.26273949511494,142
43.01464223932724,-81.26273949511494,172
43.01509673663624,-81.26273949511494,189
43.01555123394523,-81.26273949511494,92
43.01600573125424,-81.26273949511494,116
43.01646022856323,-81.26273949511494,129
43.01691472587224,-81.26273949511494,203
43.017369223181234,-81.26273949511494,338
43.01782372049024,-81.26273949511494,353
43.018278217799235,-81.26273949511494,331
43.01873271510824,-81.26273949511494,372
43.019187212417236,-81.26273949511494,354
43.019641709726244,-81.26273949511494,304
43.02009620703524,-81.26273949511494,247
43.02055070434423,-81.26273949511494,263
43.02100520165324,-81.26273949511494,306
43.02145969896223,-81.26273949511494,316
43.02191419627124,-81.26273949511494,351
43.02236869358023,-81.26273949511494,254
43.02282319088924,-81.26273949511494,285
43.023277688198235,-81.26273949511494,257
43.02373218550724,-81.26273949511494,234
43.024186682816236,-81.26273949511494,309
43.02464118012524,-81.26273949511494,280
43.02509567743424,-81.26273949511494,237
43.02555017474324,-81.26273949511494,236
43.02600467205224,-81.26273949511494,220
43.02645916936123,-81.26273949511494,214
43.02691366667024,-81.26273949511494,234
43.02736816397923,-81.26273949511494,243
43.02782266128824,-81.26273949511494,183
43.028277158597234,-81.26273949511494,206
43.02873165590624,-81.26273949511494,276
43.029186153215235,-81.26273949511494,250
43.00691578507424,-81.26091532423494,335
43.007370282383235,-81.26091532423494,230
43.00782477969224,-81.26091532423494,202
43.008279277001236,-81.26091532423494,172
43.008733774310244,-81.26091532423494,164
43.00918827161924,-81.26091532423494,203
43.00964276892823,-81.26091532423494,126
43.01009726623724,-81.26091532423494,268
43.01055176354623,-81.26091532423494,186
43.01100626085524,-81.26091532423494,217
43.01146075816423,-81.26091532423494,210
43.01191525547324,-81.26091532423494,253
43.012369752782234,-81.26091532423494,199
43.01282425009124,-81.26091532423494,249
43.013278747400236,-81.26091532423494,238
43.01373324470924,-81.26091532423494,187
43.01418774201824,-81.26091532423494,142
43.01464223932724,-81.26091532423494,172
43.01509673663624,-81.26091532423494,189
43.01555123394523,-81.26091532423494,92
43.01600573125424,-81.26091532423494,116
43.01646022856323,-81.26091532423494,129
43.01691472587224,-81.26091532423494,203
43.017369223181234,-81.26091532423494,338
43.01782372049024,-81.26091532423494,353
43.018278217799235,-81.26091532423494,331
43.01873271510824,-81.26091532423494,372
43.019187212417236,-81.26091532423494,354
43.019641709726244,-81.26091532423494,304
43.02009620703524,-81.26091532423494,247
43.02055070434423,-81.26091532423494,263
43.02100520165324,-81.26091532423494,306
43.02145969896223,-81.26091532423494,316
43.02191419627124,-81.26091532423494,351
43.02236869358023,-81.26091532423494,254
43.02282319088924,-81.26091532423494,285
43.023277688198235,-81.26091532423494,257
43.02373218550724,-81.26091532423494,234
43.024186682816236,-81.26091532423494,309
43.02464118012524,-81.26091532423494,280
43.02509567743424,-81.26091532423494,237
43.02555017474324,-81.26091532423494,236
43.02600467205224,-81.26091532423494,220
43.02645916936123,-81.26091532423494,214
43.02691366667024,-81.26091532423494,234
43.02736816397923,-81.26091532423494,243
43.02782266128824,-81.26091532423494,183
43.028277158597234,-81.26091532423494,206
43.02873165590624,-81.26091532423494,276
43.029186153215235,-81.26091532423494,250
43.00691578507424,-81.25909115335494,335
43.007370282383235,-81.25909115335494,230
43.00782477969224,-81.25909115335494,202
43.008279277001236,-81.25909115335494,172
43.008733774310244,-81.25909115335494,164
43.00918827161924,-81.25909115335494,203
43.00964276892823,-81.25909115335494,126
43.01009726623724,-81.25909115335494,268
43.01055176354623,-81.25909115335494,186
43.01100626085524,-81.25909115335494,217
43.01146075816423,-81.25909115335494,210
43.01191525547324,-81.25909115335494,253
43.012369752782234,-81.25909115335494,199
43.01282425009124,-81.25909115335494,249
43.013278747400236,-81.25909115335494,238
43.01373324470924,-81.25909115335494,187
43.01418774201824,-81.25909115335494,142
43.01464223932724,-81.25909115335494,172
43.01509673663624,-81.25909115335494,189
43.01555123394523,-81.25909115335494,92
43.01600573125424,-81.25909115335494,116
43.01646022856323,-81.25909115335494,129
43.01691472587224,-81.25909115335494,203
43.017369223181234,-81.25909115335494,338
43.01782372049024,-81.25909115335494,353
43.018278217799235,-81.25909115335494,331
43.01873271510824,-81.25909115335494,372
43.019187212417236,-81.25909115335494,354
43.019641709726244,-81.25909115335494,304
43.02009620703524,-81.25909115335494,247
43.02055070434423,-81.25909115335494,263
43.02100520165324,-81.25909115335494,306
43.02145969896223,-81.25909115335494,316
43.02191419627124,-81.25909115335494,351
43.02236869358023,-81.25909115335494,254
43.02282319088924,-81.25909115335494,285
43.023277688198235,-81.25909115335494,257
43.02373218550724,-81.25909115335494,234
43.024186682816236,-81.25909115335494,309
43.02464118012524,-81.25909115335494,280
43.02509567743424,-81.25909115335494,237
43.02555017474324,-81.25909115335494,236
43.02600467205224,-81.25909115335494,220
43.02645916936123,-81.25909115335494,214
43.02691366667024,-81.25909115335494,234
43.02736816397923,-81.25909115335494,243
43.02782266128824,-81.25909115335494,183
43.028277158597234,-81.25909115335494,206
43.02873165590624,-81.25909115335494,276
43.029186153215235,-81.25909115335494,250
43.00691578507424,-81.25726698247493,335
43.007370282383235,-81.25726698247493,230
43.00782477969224,-81.25726698247493,202
43.008279277001236,-81.25726698247493,172
43.008733774310244,-81.25726698247493,164
43.00918827161924,-81.25726698247493,203
43.00964276892823,-81.25726698247493,126
43.01009726623724,-81.25726698247493,268
43.01055176354623,-81.25726698247493,186
43.01100626085524,-81.25726698247493,217
43.01146075816423,-81.25726698247493,210
43.01191525547324,-81.25726698247493,253
43.012369752782234,-81.25726698247493,199
43.01282425009124,-81.25726698247493,249
43.013278747400236,-81.25726698247493,238
43.01373324470924,-81.25726698247493,187
43.01418774201824,-81.25726698247493,142
43.01464223932724,-81.25726698247493,172
43.01509673663624,-81.25726698247493,189
43.01555123394523,-81.25726698247493,92
43.01600573125424,-81.25726698247493,116
43.01646022856323,-81.25726698247493,129
43.01691472587224,-81.25726698247493,203
43.017369223181234,-81.25726698247493,338
43.01782372049024,-81.25726698247493,353
43.018278217799235,-81.25726698247493,331
43.01873271510824,-81.25726698247493,372
43.019187212417236,-81.25726698247493,354
43.019641709726244,-81.25726698247493,304
43.02009620703524,-81.25726698247493,247
43.02055070434423,-81.25726698247493,263
43.02100520165324,-81.25726698247493,306
43.02145969896223,-81.25726698247493,316
43.02191419627124,-81.25726698247493,351
43.02236869358023,-81.25726698247493,254
43.02282319088924,-81.25726698247493,285
43.023277688198235,-81.25726698247493,257
43.02373218550724,-81.25726698247493,234
43.024186682816236,-81.25726698247493,309
43.02464118012524,-81.25726698247493,280
43.02509567743424,-81.25726698247493,237
43.02555017474324,-81.25726698247493,236
43.02600467205224,-81.25726698247493,220
43.02645916936123,-81.25726698247493,214
43.02691366667024,-81.25726698247493,234
43.02736816397923,-81.25726698247493,243
43.02782266128824,-81.25726698247493,183
43.028277158597234,-81.25726698247493,206
43.02873165590624,-81.25726698247493,276
43.029186153215235,-81.25726698247493,250
43.00691578507424,-81.25544281159495,335
43.007370282383235,-81.25544281159495,230
43.00782477969224,-81.25544281159495,202
43.008279277001236,-81.25544281159495,172
43.008733774310244,-81.25544281159495,164
43.00918827161924,-81.25544281159495,203
43.00964276892823,-81.25544281159495,126
43.01009726623724,-81.25544281159495,268
43.01055176354623,-81.25544281159495,186
43.01100626085524,-81.25544281159495,217
43.01146075816423,-81.25544281159495,210
43.01191525547324,-81.25544281159495,253
43.012369752782234,-81.25544281159495,199
43.01282425009124,-81.25544281159495,249
43.013278747400236,-81.25544281159495,238
43.01373324470924,-81.25544281159495,187
43.01418774201824,-81.25544281159495,142
43.01464223932724,-81.25544281159495,172
43.01509673663624,-81.25544281159495,189
43.01555123394523,-81.25544281159495,92
43.01600573125424,-81.25544281159495,116
43.01646022856323,-81.25544281159495,129
43.01691472587224,-81.25544281159495,203
43.017369223181234,-81.25544281159495,338
43.01782372049024,-81.25544281159495,353
43.018278217799235,-81.25544281159495,331
43.01873271510824,-81.25544281159495,372
43.019187212417236,-81.25544281159495,354
43.019641709726244,-81.25544281159495,304
43.02009620703524,-81.25544281159495,247
43.02055070434423,-81.25544281159495,263
43.02100520165324,-81.25544281159495,306
43.02145969896223,-81.25544281159495,316
43.02191419627124,-81.25544281159495,351
43.02236869358023,-81.25544281159495,254
43.02282319088924,-81.25544281159495,285
43.023277688198235,-81.25544281159495,257
43.02373218550724,-81.25544281159495,234
43.024186682816236,-81.25544281159495,309
43.02464118012524,-81.25544281159495,280
43.02509567743424,-81.25544281159495,237
43.02555017474324,-81.25544281159495,236
43.02600467205224,-81.25544281159495,220
43.02645916936123,-81.25544281159495,214
43.02691366667024,-81.25544281159495,234
43.02736816397923,-81.25544281159495,243
43.02782266128824,-81.25544281159495,183
43.028277158597234,-81.25544281159495,206
43.02873165590624,-81.25544281159495,276
43.029186153215235,-81.25544281159495,250
43.00691578507424,-81.25361864071493,335
43.007370282383235,-81.25361864071493,230
43.00782477969224,-81.25361864071493,202
43.008279277001236,-81.25361864071493,172
43.008733774310244,-81.25361864071493,164
43.00918827161924,-81.25361864071493,203
43.00964276892823,-81.25361864071493,126
43.01009726623724,-81.25361864071493,268
43.01055176354623,-81.25361864071493,186
43.01100626085524,-81.25361864071493,217
43.01146075816423,-81.25361864071493,210
43.01191525547324,-81.25361864071493,253
43.012369752782234,-81.25361864071493,199
43.01282425009124,-81.25361864071493,249
43.013278747400236,-81.25361864071493,238
43.01373324470924,-81.25361864071493,187
43.01418774201824,-81.25361864071493,142
43.01464223932724,-81.25361864071493,172
43.01509673663624,-81.25361864071493,189
43.01555123394523,-81.25361864071493,92
43.01600573125424,-81.25361864071493,116
43.01646022856323,-81.25361864071493,129
43.01691472587224,-81.25361864071493,203
43.017369223181234,-81.25361864071493,338
43.01782372049024,-81.25361864071493,353
43.018278217799235,-81.25361864071493,331
43.01873271510824,-81.25361864071493,372
43.019187212417236,-81.25361864071493,354
43.019641709726244,-81.25361864071493,304
43.02009620703524,-81.25361864071493,247
43.02055070434423,-81.25361864071493,263
43.02100520165324,-81.25361864071493,306
43.02145969896223,-81.25361864071493,316
43.02191419627124,-81.25361864071493,351
43.02236869358023,-81.25361864071493,254
43.02282319088924,-81.25361864071493,285
43.023277688198235,-81.25361864071493,257
43.02373218550724,-81.25361864071493,234
43.024186682816236,-81.25361864071493,309
43.02464118012524,-81.25361864071493,280
43.02509567743424,-81.25361864071493,237
43.02555017474324,-81.25361864071493,236
43.02600467205224,-81.25361864071493,220
43.02645916936123,-81.25361864071493,214
43.02691366667024,-81.25361864071493,234
43.02736816397923,-81.25361864071493,243
43.02782266128824,-81.25361864071493,183
43.028277158597234,-81.25361864071493,206
43.02873165590624,-81.25361864071493,276
43.029186153215235,-81.25361864071493,250
43.00691578507424,-81.25179446983495,335
43.007370282383235,-81.25179446983495,230
43.00782477969224,-81.25179446983495,202
43.008279277001236,-81.25179446983495,172
43.008733774310244,-81.25179446983495,164
43.00918827161924,-81.25179446983495,203
43.00964276892823,-81.25179446983495,126
43.01009726623724,-81.25179446983495,268
43.01055176354623,-81.25179446983495,186
43.01100626085524,-81.25179446983495,217
43.01146075816423,-81.25179446983495,210
43.01191525547324,-81.25179446983495,253
43.012369752782234,-81.25179446983495,199
43.01282425009124,-81.25179446983495,249
43.013278747400236,-81.25179446983495,238
43.01373324470924,-81.25179446983495,187
43.01418774201824,-81.25179446983495,142
43.01464223932724,-81.25179446983495,172
43.01509673663624,-81.25179446983495,189
43.01555123394523,-81.25179446983495,92
43.01600573125424,-81.25179446983495,116
43.01646022856323,-81.25179446983495,129
43.01691472587224,-81.25179446983495,203
43.017369223181234,-81.25179446983495,338
43.01782372049024,-81.25179446983495,353
43.018278217799235,-81.25179446983495,331
43.01873271510824,-81.25179446983495,372
43.019187212417236,-81.25179446983495,354
43.019641709726244,-81.25179446983495,304
43.02009620703524,-81.25179446983495,247
43.02055070434423,-81.25179446983495,263
43.02100520165324,-81.25179446983495,306
43.02145969896223,-81.25179446983495,316
43.02191419627124,-81.25179446983495,351
43.02236869358023,-81.25179446983495,254
43.02282319088924,-81.25179446983495,285
43.023277688198235,-81.25179446983495,257
43.02373218550724,-81.25179446983495,234
43.024186682816236,-81.25179446983495,309
43.02464118012524,-81.25179446983495,280
43.02509567743424,-81.25179446983495,237
43.02555017474324,-81.25179446983495,236
43.02600467205224,-81.25179446983495,220
43.02645916936123,-81.25179446983495,214
43.02691366667024,-81.25179446983495,234
43.02736816397923,-81.25179446983495,243
43.02782266128824,-81.25179446983495,183
43.028277158597234,-81.25179446983495,206
43.02873165590624,-81.25179446983495,276
43.029186153215235,-81.25179446983495,250
43.00691578507424,-81.24997029895493,335
43.007370282383235,-81.24997029895493,230
43.00782477969224,-81.24997029895493,202
43.008279277001236,-81.24997029895493,172
43.008733774310244,-81.24997029895493,164
43.00918827161924,-81.24997029895493,203
43.00964276892823,-81.24997029895493,126
43.01009726623724,-81.24997029895493,268
43.01055176354623,-81.24997029895493,186
43.01100626085524,-81.24997029895493,217
43.01146075816423,-81.24997029895493,210
43.01191525547324,-81.24997029895493,253
43.012369752782234,-81.24997029895493,199
43.01282425009124,-81.24997029895493,249
43.013278747400236,-81.24997029895493,238
43.01373324470924,-81.24997029895493,187
43.01418774201824,-81.24997029895493,142
43.01464223932724,-81.24997029895493,172
43.01509673663624,-81.24997029895493,189
43.01555123394523,-81.24997029895493,92
43.01600573125424,-81.24997029895493,116
43.01646022856323,-81.24997029895493,129
43.01691472587224,-81.24997029895493,203
43.017369223181234,-81.24997029895493,338
43.01782372049024,-81.24997029895493,353
43.018278217799235,-81.24997029895493,331
43.01873271510824,-81.24997029895493,372
43.019187212417236,-81.24997029895493,354
43.019641709726244,-81.24997029895493,304
43.02009620703524,-81.24997029895493,247
43.02055070434423,-81.24997029895493,263
43.02100520165324,-81.24997029895493,306
43.02145969896223,-81.24997029895493,316
43.02191419627124,-81.24997029895493,351
43.02236869358023,-81.24997029895493,254
43.02282319088924,-81.24997029895493,285
43.023277688198235,-81.24997029895493,257
43.02373218550724,-81.24997029895493,234
43.024186682816236,-81.24997029895493,309
43.02464118012524,-81.24997029895493,280
43.02509567743424,-81.24997029895493,237
43.02555017474324,-81.24997029895493,236
43.02600467205224,-81.24997029895493,220
43.02645916936123,-81.24997029895493,214
43.02691366667024,-81.24997029895493,234
43.02736816397923,-81.24997029895493,243
43.02782266128824,-81.24997029895493,183
43.028277158597234,-81.24997029895493,206
43.02873165590624,-81.24997029895493,276
43.029186153215235,-81.24997029895493,250
